"Ma","CO2"
5.4838,438.27
5.4848,437.73
5.4858,429.09
5.4868,423.24
5.4876,421.39
5.4886,422.18
5.4896,417.46
5.4902,420.08
5.491,419.03
5.4918,408.66
5.4924,411.76
5.4932,415.38
5.494,405.6
5.4946,403.56
5.4952,414.34
5.4958,405.86
5.4962,400.78
5.4966,412.02
5.497,410.72
5.4976,395.03
5.4982,399.03
5.499,398.52
5.5,391.8
5.5008,392.3
5.5014,405.34
5.5022,406.11
5.5028,410.99
5.5036,414.6
5.5044,421.15
5.5056,415.91
5.5064,411.25
5.5074,413.06
5.5082,411.25
5.5092,408.42
5.51,414.62
5.511,408.17
5.512,409.96
5.5128,410.48
5.5138,408.17
5.515,400.55
5.5164,408.69
5.5176,403.58
5.5194,408.17
5.5212,417.23
5.5226,421.96
5.5238,431.01
5.5252,438.05
5.5262,436.41
5.5272,431.81
5.5284,428.06
5.5296,427
5.5308,417.76
5.5324,411.52
5.5338,400.57
5.5354,390.84
5.537,379.41
5.5386,387.17
5.5396,380.62
5.5406,381.1
5.5414,385.7
5.5424,386.44
5.5434,377.74
5.5448,386.68
5.5464,397.06
5.5482,402.85
5.55,405.39
5.5516,409.75
5.5532,405.65
5.5544,405.39
5.5556,402.35
5.5564,409.23
5.5576,400.84
5.5588,396.08
5.5602,398.83
5.5614,395.33
5.5629,397.33
5.5641,403.63
5.5653,402.36
5.5667,387.44
5.5679,389.64
5.569,375.13
5.57,377.53
5.571,377.28
5.5718,381.13
5.5728,380.64
5.5738,388.91
5.575,386.23
5.576,391.87
5.5772,395.59
5.5784,400.61
5.5798,399.35
5.581,400.36
5.5822,398.85
5.5832,396.09
5.584,390.15
5.5848,398.85
5.5856,396.85
5.5864,399.86
5.5872,400.61
5.5884,401.62
5.5892,393.37
5.5902,395.11
5.591,388.19
5.5918,388.93
5.5924,391.88
5.5932,390.16
5.5942,387.22
5.5954,398.86
5.5966,398.11
5.5976,389.67
5.5986,386.73
5.5992,408.76
5.5998,403.4
5.6006,407.23
5.6016,415.22
5.6024,437.02
5.6034,421.51
5.6044,430.54
5.605,436.49
5.6058,444.98
5.6066,435.13
5.6072,427.33
5.6078,426.53
5.6086,413.41
5.6092,409.8
5.61,406.97
5.6108,417.04
5.6118,414.7
5.6128,424.14
5.6138,418.1
5.6148,412.38
5.6158,407.24
5.6168,406.98
5.6176,401.65
5.6184,398.62
5.6192,398.39
5.62,394.63
5.6204,396.38
5.621,395.88
5.6216,399.38
5.6222,401.65
5.623,400.89
5.6238,395.14
5.6244,390.93
5.6248,393.39
5.6256,397.88
5.6266,398.14
5.6278,392.66
5.6292,394.4
5.631,390.69
5.6328,379.02
5.6348,379.49
5.637,388.72
5.6392,390.44
5.6412,389.7
5.643,394.65
5.6446,393.91
5.6462,385.31
5.648,379.99
5.65,376.16
5.6516,386.04
5.6532,383.13
5.6546,388.49
5.6558,401.94
5.6568,417.09
5.658,412.16
5.6592,415.01
5.6606,415.01
5.6621,412.42
5.6635,404.73
5.6651,398.42
5.6665,409.59
5.6677,407.29
5.6688,401.44
5.6702,395.18
5.6716,389.73
5.673,385.82
5.6744,386.06
5.6758,392.7
5.677,397.67
5.6782,395.43
5.6794,395.43
5.6805,399.94
5.6817,387.79
5.6827,399.69
5.6839,406.54
5.6855,393.7
5.6875,382.92
5.6893,384.61
5.691,370.52
5.6928,370.09
5.6942,373.81
5.6958,380.75
5.6982,385.84
5.7008,392.47
5.704,384.15
5.7078,394.96
5.7118,387.81
5.7152,389.03
5.7186,391.99
5.721,405.04
5.7228,398.47
5.724,410.41
5.7248,406.06
5.7256,389.29
5.7266,384.41
5.7274,375.03
5.7282,370.23
5.729,370.31
5.7298,370.18
5.7304,370.27
5.7312,370.27
5.732,370.25
5.733,371.72
5.7338,376.23
5.7346,379.1
5.7356,386.85
5.7364,390.78
5.7372,390.28
5.7382,391.03
5.7392,398.99
5.7398,400.5
5.7408,401.25
5.7416,397.49
5.7426,395.99
5.7434,381.03
5.7442,385.15
5.745,386.12
5.7458,386.12
5.7464,385.15
5.7472,401.76
5.7482,397.74
5.7488,390.79
5.7496,385.15
5.7502,390.3
5.7508,388.08
5.7512,378.15
5.7518,380.08
5.7522,377.44
5.7526,370.29
5.753,370.52
5.7534,370.64
5.7536,370.88
5.754,370.61
5.7544,370.47
5.7546,370.59
5.755,370.27
5.7554,370.79
5.7556,370.18
5.756,370.09
5.7566,385.41
5.757,385.89
5.7576,395.26
5.7582,400.26
5.7588,405.32
5.7592,404.31
5.7596,403.54
5.76,403.05
5.7604,401.02
5.7606,395.75
5.761,395.01
5.7614,395.51
5.7616,393.02
5.762,393.77
5.7624,396.01
5.7626,385.9
5.763,387.86
5.7636,385.66
5.7641,395.26
5.7649,393.27
5.7657,393.52
5.7665,387.12
5.7671,392.04
5.7678,383.23
5.7684,389.08
5.769,400.27
5.7696,405.58
5.7702,396.76
5.7708,399.27
5.7712,402.54
5.7716,401.03
5.7718,395.52
5.7722,399.52
5.7726,399.02
5.773,406.36
5.7738,406.36
5.7748,412.52
5.7758,413.3
5.7766,419.03
5.7776,409.95
5.7786,412.01
5.7798,411.5
5.781,424.04
5.7822,412.02
5.7834,408.67
5.7844,406.87
5.7852,409.7
5.7858,401.54
5.7864,397.53
5.7868,385.19
5.787,373.42
5.7872,370.13
5.7876,370.25
5.7884,371.06
5.7894,378.43
5.7906,391.81
5.7918,391.56
5.7928,390.82
5.7934,394.04
5.7938,389.1
5.794,372.96
5.7942,378.44
5.7944,383.73
5.7946,384.7
5.7948,389.35
5.795,398.54
5.7952,391.81
5.7954,386.9
5.7958,387.39
5.7962,392.81
5.7966,398.78
5.797,401.8
5.7974,404.08
5.7976,400.55
5.7978,397.54
5.7981,399.8
5.7983,397.03
5.7985,395.79
5.7987,394.54
5.7989,391.07
5.7992,392.06
5.7994,395.79
5.7996,400.04
5.7998,403.83
5.8,407.91
5.8,402.31
5.8002,401.05
5.8004,396.79
5.8006,392.81
5.8008,389.84
5.8012,391.32
5.8014,387.15
5.8016,393.8
5.802,399.54
5.8024,398.54
5.8026,390.58
5.803,390.1
5.8034,381.33
5.8038,378.92
5.8042,382.53
5.8048,392.06
5.8052,393.81
5.8056,412.81
5.806,418.28
5.8064,424.33
5.8066,423.53
5.807,432.62
5.8074,415.67
5.8078,405.62
5.8084,400.05
5.809,397.54
5.8096,388.63
5.8104,390.6
5.811,390.6
5.8114,396.54
5.812,403.85
5.8124,405.88
5.8128,407.42
5.8134,408.44
5.8142,406.14
5.8148,405.89
5.8158,401.07
5.817,394.81
5.818,404.61
5.8192,396.55
5.8208,390.85
5.822,398.31
5.8232,399.56
5.8247,399.82
5.8261,406.4
5.8275,408.71
5.8289,406.67
5.8305,408.71
5.8324,398.57
5.8342,398.06
5.8358,399.07
5.8376,394.58
5.8394,387.19
5.8412,390.62
5.8434,385.72
5.8458,382.81
5.848,398.83
5.8502,400.85
5.8524,400.09
5.8544,400.85
5.8566,407.2
5.8592,389.9
5.8614,399.1
5.8634,397.09
5.8653,402.88
5.8669,396.59
5.8687,399.1
5.8703,404.15
5.8721,408.75
5.8742,406.45
5.8766,408.75
5.8784,414.17
5.8802,414.44
5.882,407.48
5.8834,407.48
5.8844,407.73
5.8856,399.12
5.8872,386.98
5.8888,389.68
5.8904,394.63
5.892,390.66
5.8938,392.64
5.8958,394.63
5.8976,384.79
5.8996,378.27
5.902,377.81
5.9044,379.25
5.9066,375.18
5.9086,380.45
5.9102,374.47
5.9116,376.62
5.913,379.97
5.9142,383.35
5.9156,386.27
5.9176,390.44
5.9192,398.89
5.9208,393.41
5.9228,392.91
5.9246,401.42
5.9258,407.77
5.927,402.18
5.928,400.92
5.929,398.41
5.9299,397.9
5.9309,394.17
5.9321,386.77
5.9337,391.94
5.9347,400.16
5.936,390.45
5.9378,385.81
5.9394,397.67
5.9408,399.93
5.9428,399.17
5.9448,407.02
5.9464,415.53
5.9482,405.5
5.9498,386.06
5.951,385.82
5.9522,383.87
5.9532,377.61
5.9544,380.97
5.9556,398.92
5.957,398.43
5.9586,395.68
5.9603,395.43
5.9621,393.94
5.9639,390.48
5.9655,387.78
5.9671,387.05
5.969,386.32
5.9708,387.54
5.9727,396.69
5.9745,400.71
5.9759,401.46
5.9771,403.48
5.9783,399.7
5.9794,391.48
5.9804,389.26
5.9818,397.94
5.9836,410.13
5.9854,416.61
5.987,418.18
5.9886,431.45
5.9898,420.81
5.9906,411.17
5.9914,403.25
5.9922,394.96
5.9932,379.08
5.994,376.92
5.9952,379.55
5.996,388.54
5.9972,405.54
5.9986,404.01
6,410.4
6.001,410.4
6.0022,405.55
6.0032,396.97
6.004,397.96
6.005,396.22
6.0058,394.97
6.0065,397.22
6.0073,394.47
6.0081,401.49
6.0091,403.77
6.0103,408.36
6.0118,411.19
6.0132,414.55
6.0148,419.77
6.016,415.59
6.0172,407.08
6.018,410.17
6.019,407.08
6.0198,398.48
6.0206,399.23
6.0214,401.5
6.0224,389.55
6.0232,393
6.0238,394.48
6.0244,392.25
6.0249,395.98
6.0251,412.74
6.0253,417.96
6.0259,417.43
6.0267,423.21
6.0276,421.63
6.0288,403.53
6.03,395.24
6.031,395.99
6.0322,392.27
6.0334,397.24
6.0348,400.01
6.036,404.56
6.0372,398.5
6.0382,404.81
6.0392,402.02
6.0402,406.34
6.0414,395.75
6.0428,396
6.044,393.02
6.0454,386.86
6.0466,387.36
6.048,395.75
6.049,397.76
6.0502,392.78
6.0514,393.02
6.0524,396.51
6.0532,398.01
6.0542,404.82
6.0552,417.45
6.056,425.36
6.057,426.43
6.058,436.37
6.0588,443.21
6.0596,438.29
6.0604,431.25
6.0614,427.23
6.0626,420.61
6.064,410.72
6.0656,413.57
6.0672,415.12
6.0686,413.31
6.0696,411.5
6.0706,417.22
6.0714,418.52
6.0722,429.11
6.0728,432.06
6.0736,437.21
6.0742,433.41
6.0746,421.41
6.0752,419.83
6.0762,420.89
6.0772,408.16
6.0788,404.08
6.0808,411.25
6.0824,399.54
6.084,393.55
6.0856,397.03
6.0868,395.79
6.0878,400.3
6.0888,401.82
6.0898,404.1
6.0906,401.06
6.0916,410.74
6.0926,403.34
6.0942,407.93
6.0956,405.37
6.097,412.56
6.0984,408.18
6.1,407.93
6.1012,407.16
6.1022,399.05
6.1034,404.11
6.1044,402.34
6.1056,401.58
6.1066,409.73
6.1082,419.08
6.11,412.57
6.1118,411.54
6.1136,414.91
6.1156,410.51
6.117,409.23
6.1184,407.95
6.1199,415.95
6.1209,414.13
6.1217,407.7
6.1227,407.18
6.1235,401.6
6.1246,383.53
6.126,385.72
6.1276,389.88
6.1294,381.84
6.1314,388.91
6.133,392.6
6.1342,390.13
6.1364,390.88
6.1394,410.53
6.1422,412.35
6.1456,421.74
6.1502,420.17
6.1546,424.93
6.158,426.52
6.1612,424.93
6.1648,429.2
6.169,443.59
6.1727,444.15
6.1763,444.71
6.1811,460.7
6.1859,457.57
6.1897,438.69
6.1938,435.42
6.1994,429.76
6.2046,418.38
6.2092,435.44
6.2134,434.63
6.217,438.71
6.2198,435.17
6.223,440.07
6.2258,423.4
6.2306,428.46
6.236,425.53
6.2407,426.06
6.2445,416.33
6.2493,411.4
6.2521,417.9
6.2544,417.9
6.2572,418.17
6.2618,421.06
6.2654,426.35
6.2691,423.44
6.2729,420.8
6.2775,409.62
6.2811,416.88
6.2845,412.73
6.2882,422.93
6.2926,426.64
6.2968,446.48
6.2998,438.79
6.3031,448.15
6.3065,440.43
6.3097,438.25
6.3124,427.47
6.3162,428.8
6.32,431.22
6.324,425.35
6.3273,415.35
6.3309,418.76
6.3343,430.7
6.3373,422.18
6.3403,421.92
6.3438,441.29
6.347,441.84
6.3502,427.76
6.3534,429.11
6.3557,438.29
6.3578,424.84
6.3598,423.26
6.362,424.59
6.3652,441.31
6.3688,437.49
6.3722,447.11
6.3764,451.85
6.3796,448.51
6.3848,426.73
6.3906,424.35
6.3961,411.54
6.4007,401.34
6.4054,409.23
6.4074,410.77
6.4096,413.62
6.4119,415.44
6.4149,426.22
6.4186,413.63
6.4228,418.58
6.4262,414.67
6.4296,424.38
6.4332,421.48
6.4368,423.6
6.4406,417.81
6.444,420.7
6.448,413.13
6.4521,405.18
6.4551,403.16
6.4572,405.44
6.4594,404.68
6.4616,420.45
6.4629,428.4
6.4651,454.47
6.4684,453.62
6.4721,462.42
6.4753,444.72
6.4785,446.11
6.4817,428.69
6.4849,438.14
6.4886,431.92
6.4919,430.31
6.4955,422.86
6.4989,421.01
6.5023,415
6.5061,418.13
6.5108,419.71
6.5158,428.19
6.5206,431.95
6.5246,436.81
6.5288,438.19
6.5328,443.95
6.5364,439.28
6.5397,424.22
6.5442,414.52
6.5476,416.34
6.5512,417.13
6.5544,416.87
6.5585,439.04
6.5632,443.7
6.5676,425.31
6.5713,423.45
6.5757,426.38
6.5803,425.58
6.5837,429.05
6.5871,438.51
6.5904,434.18
6.5934,432.83
6.5962,424.27
6.599,428.27
6.6016,425.61
6.605,424.01
6.6088,419.54
6.612,416.15
6.6146,409.68
6.6177,417.45
6.6199,420.33
6.6215,421.91
6.6233,422.71
6.6249,423.24
6.626,416.93
6.6272,411.23
6.6282,411.24
6.6292,413.56
6.63,406.87
6.6316,413.82
6.6332,422.98
6.6348,427.77
6.6366,423.25
6.639,422.72
6.641,413.57
6.6432,408.68
6.6464,407.91
6.6488,399.54
6.6506,400.8
6.6528,403.07
6.6556,404.35
6.6592,406.13
6.6628,421.95
6.6674,434.51
6.6722,435.88
6.676,434.52
6.6787,441.06
6.6817,442.44
6.6839,431.84
6.6873,437.52
6.6919,443.28
6.6982,462.93
6.7052,458.66
6.7122,460.94
6.7182,456.7
6.7231,442.76
6.7265,414.43
6.7301,415.99
6.7359,419.92
6.7419,422.3
6.749,425.74
6.7567,430.82
6.7633,430.56
6.7685,429.76
6.7737,433.54
6.7809,436.25
6.7897,435.45
6.7999,439.27
6.8126,427.66
6.8246,426.35
6.8342,434.13
6.8415,433.87
6.8487,432.81
6.8528,446.75
6.857,442.05
6.861,440.69
6.8656,439.33
6.8702,440.98
6.8758,438.24
6.882,437.98
6.889,443.19
6.8946,447.62
6.9012,449.85
6.9088,456.6
6.9162,453.79
6.9232,454.91
6.9314,450.45
6.9394,442.69
6.9472,443.53
6.9539,456.64
6.9605,450.2
6.9685,448.52
6.9769,450.76
6.9841,449.65
6.9922,438.08
7.0004,434.57
7.0072,444.13
7.0122,434.03
7.0204,434.59
7.0288,440.3
7.0372,444.16
7.0456,441.14
7.0542,448.61
7.0606,449.46
7.067,436.52
7.0726,424.72
7.0772,411.12
7.081,419.46
7.0828,405.75
7.0838,406.51
7.0848,418.66
7.0856,435.18
7.0864,420.51
7.0874,426.06
7.0882,431.41
7.0892,429
7.0906,422.08
7.092,427.67
7.0932,428.2
7.0946,429.54
7.096,425.8
7.0974,414.51
7.099,409.35
7.1006,412.18
7.1022,403.47
7.1038,400.96
7.1054,408.32
7.1068,412.45
7.1086,407.3
7.1106,411.41
7.1124,415.56
7.1142,416.34
7.1162,417.91
7.1182,420.79
7.12,421.86
7.1217,423.44
7.1235,416.08
7.1251,408.08
7.1267,394.71
7.1283,386.83
7.1302,380.52
7.132,389.27
7.134,393.72
7.136,406.05
7.138,412.21
7.1402,413.25
7.1424,406.31
7.1446,400.99
7.1468,394.23
7.149,390.03
7.151,390.03
7.1528,398.22
7.1544,399.73
7.156,397.23
7.1576,399.74
7.1592,397.48
7.161,392.76
7.1626,402.02
7.1642,407.1
7.1658,413.78
7.1676,423.75
7.1698,428.8
7.1746,429.88
7.1796,437.45
7.1856,444.3
7.1926,449.86
7.1991,449.86
7.2053,445.43
7.2131,453.24
7.2233,454.93
7.2326,459.19
7.2428,458.91
7.251,448.52
7.2586,436.44
7.2639,438.08
7.2686,436.99
7.2736,445.77
7.2801,462.94
7.2865,476.27
7.2916,479.8
7.2982,476.58
7.3042,465.54
7.3106,469.59
7.3168,464.12
7.3235,461.55
7.3287,453.62
7.3341,448.88
7.3383,449.44
7.3427,451.41
7.3513,450.29
7.3644,453.95
7.3763,462.75
7.3873,463.33
7.4017,462.78
7.4112,445.08
7.4278,446.75
7.446,445.94
7.4763,430.16
7.502,424.85
7.5333,436.96
7.5642,441.37
7.603,437.3
7.6309,437.61
7.6607,439.82
7.6913,437.12
7.7241,422.15
7.7492,421.38
7.7786,433.41
7.8129,432.63
7.8486,438.63
7.8769,451.93
7.9166,457.6
7.9519,445.05
7.9813,438.21
8.0037,432.28
8.0214,419.53
8.0268,410.44
8.0324,411.47
8.0376,407.88
8.0432,403.81
8.0486,405.08
8.0538,404.32
8.059,400.78
8.0644,399.54
8.0749,404.34
8.0853,419.32
8.0961,419.08
8.1081,420.66
8.1213,407.7
8.131,401.1
8.1422,389.41
8.1544,389.67
8.1644,399.12
8.1748,413.93
8.1848,413.67
8.1929,412.39
8.2003,417.86
8.2095,418.65
8.2167,421.55
8.2239,415.53
8.2308,426.33
8.2365,428.74
8.2419,417.38
8.2468,422.9
8.252,439.29
8.2592,424.23
8.2685,412.21
8.278,430.11
8.2875,420.04
8.2955,410.43
8.3016,416.13
8.3054,419.79
8.3081,407.1
8.3111,410.95
8.3135,415.1
8.316,410.95
8.3187,426.15
8.3209,422.18
8.3231,423.5
8.3253,420.07
8.3281,421.39
8.3312,414.84
8.335,421.39
8.3391,433.94
8.3492,447.09
8.3586,451.57
8.369,451.29
8.3858,450.47
8.4038,438.62
8.4151,429.17
8.4353,424.93
8.4537,421.24
8.4666,420.47
8.478,422.33
8.4985,418.4
8.5098,425.26
8.5234,423.95
8.5393,424.23
8.5572,434.15
8.568,440.42
8.5816,439.61
8.5943,444.01
8.6115,441.28
8.6262,432.06
8.6405,432.88
8.6547,433.16
8.6693,428.88
8.68,434
8.6998,432.13
8.7262,423.08
8.7561,420.73
8.7886,419.18
8.8265,416.08
8.8578,410.16
8.8814,418.76
8.9004,419.56
8.9151,425.37
8.9238,429.12
8.9357,440.77
8.9485,439.69
8.9609,441.07
8.9735,444.1
8.983,446.6
8.9884,444.39
8.9936,445.51
8.9988,448.28
9.0054,449.69
9.011,447.19
9.0162,442.5
9.0214,436.76
9.0266,426.27
9.0304,414.71
9.0339,413.67
9.0377,417.59
9.0415,417.33
9.0452,426.55
9.0493,437.33
9.0534,435.97
9.057,433.54
9.0604,442.8
9.063,437.88
9.0665,429.25
9.0718,432.47
9.0782,435.19
9.0854,434.38
9.0925,429.54
9.0982,434.65
9.1036,433.59
9.109,431.97
9.1147,429.02
9.1232,441.51
9.132,432.26
9.1394,420.83
9.1455,422.94
9.1501,423.47
9.1529,421.1
9.1565,430.14
9.1611,444.28
9.1664,450.12
9.1722,457.15
9.1778,447.62
9.1822,443.48
9.1855,449.02
9.1877,446.24
9.1901,440.75
9.1928,444.87
9.1968,438.29
9.202,425.64
9.2074,420.1
9.2132,411.77
9.2192,421.16
9.2254,435.87
9.2308,432.09
9.236,433.17
9.2396,437.51
9.2426,431.29
9.2456,435.89
9.2498,444.37
9.2552,448.54
9.2624,449.65
9.2696,448.55
9.2766,443.84
9.2834,444.13
9.2902,435.93
9.2963,435.94
9.3014,443.59
9.305,442.77
9.3076,440.86
9.3091,444.16
9.3108,445.26
9.3126,426.54
9.3153,417.05
9.3176,415.23
9.3204,412.13
9.3232,425.49
9.3271,438.41
9.3313,442.24
9.3366,445.56
9.3415,452.25
9.3449,439.25
9.3473,434.36
9.3495,436.53
9.3509,434.37
9.3531,430.86
9.3564,435.18
9.3607,440.09
9.3649,433.29
9.371,430.6
9.3768,438.73
9.3814,437.92
9.3854,425.02
9.3888,431.17
9.391,431.17
9.393,421.59
9.3956,412.71
9.3983,423.17
9.4007,421.59
9.4029,425.29
9.4053,421.07
9.4078,426.37
9.4101,429.84
9.4125,426.1
9.4147,425.84
9.417,426.38
9.4187,426.91
9.4208,418.72
9.4232,430.93
9.4256,435.52
9.4284,447.04
9.4312,452.62
9.4346,461.67
9.4384,452.62
9.443,440.98
9.4482,436.62
9.4532,422.69
9.4574,418.23
9.4618,419.81
9.465,430.43
9.4668,431.5
9.4698,444.31
9.474,453.22
9.477,460
9.4811,461.15
9.4855,465.15
9.4887,452.68
9.4918,447.1
9.495,439.66
9.4981,436.94
9.5013,436.14
9.5052,455.22
9.5086,454.38
9.5119,465.76
9.5147,464.62
9.5185,460.05
9.5225,456.37
9.5261,453.26
9.5297,432.37
9.5337,428.35
9.5366,427.01
9.5395,396.82
9.5427,402.35
9.5469,421.73
9.5504,434.01
9.5538,435.36
9.5568,454.99
9.5599,441.93
9.5623,436.19
9.5649,424.38
9.5683,431.07
9.5715,433.76
9.5751,438.66
9.579,438.11
9.5832,432.96
9.5885,425.2
9.5947,430.82
9.6,435.68
9.605,441.96
9.61,450.55
9.613,462.71
9.6158,473.97
9.6188,477.5
9.6217,473.11
9.624,481.63
9.6268,465.87
9.6308,449.47
9.6356,446.12
9.6406,442
9.645,431.13
9.6498,435.73
9.653,438.46
9.6564,435.47
9.6607,434.93
9.6656,442.02
9.67,439.29
9.6746,437.93
9.6792,440.93
9.6826,440.94
9.6859,436.58
9.6895,445.9
9.6931,450.64
9.6967,449.8
9.701,458.52
9.7051,459.38
9.7097,461.95
9.7155,465.1
9.7207,467.7
9.7258,457.98
9.7318,457.14
9.7378,441.81
9.7416,435.55
9.7549,433.67
9.7708,433.95
9.7855,441.04
9.8003,460.33
9.8185,460.92
9.8309,467.81
9.8428,465.51
9.856,455.28
9.8696,442.49
9.8829,443.6
9.8937,438.14
9.9065,443.91
9.9214,450.29
9.9346,459.33
9.9479,455.94
9.9628,449.78
9.9762,451.48
9.9894,454.58
10.0027,446.49
10.0126,447.6
10.0209,463.69
10.0279,452.08
10.0345,448.46
10.0412,446.24
10.0495,446.53
10.0594,435.57
10.0674,441.31
10.0757,445.73
10.0855,443.8
10.0955,443.54
10.1037,446.58
10.1137,454.13
10.1203,453.01
10.1269,451.9
10.1352,451.91
10.1443,445.51
10.1529,444.14
10.1628,433.51
10.1728,440.04
10.1811,438.41
10.1968,440.61
10.2113,433.56
10.2334,444.22
10.2599,459.93
10.2864,460.81
10.303,460.54
10.3204,459.43
10.3314,454.91
10.3364,441.3
10.3413,442.68
10.3463,445.17
10.352,442.95
10.3587,441.59
10.367,442.7
10.3736,454.1
10.3852,456.38
10.3985,477.42
10.4117,486.62
10.4233,488.12
10.4366,480.41
10.4463,472.79
10.4529,470.18
10.4563,465.85
10.4613,464.14
10.4646,466.72
10.4781,465.58
10.4913,455.07
10.5127,450.04
10.5346,449.78
10.5611,445.64
10.5808,446.77
10.6024,445.14
10.6206,450.15
10.6377,457.47
10.6543,452.7
10.6677,458.35
10.6793,458.37
10.6865,463.78
10.6938,456.41
10.7005,458.95
10.7054,466.68
10.7174,469.29
10.7287,457.85
10.7436,450.55
10.7569,454.21
10.7701,451.13
10.778,459.32
10.7901,474.89
10.8035,478.13
10.817,478.15
10.8404,480.52
10.8624,472.05
10.8807,459.13
10.8949,463.43
10.9083,471.81
10.9118,458.03
10.9157,453.52
10.9207,469.5
10.9259,466.61
10.9303,469.51
10.9365,482.71
10.9491,491.37
10.9609,490.49
10.9727,487.8
10.9856,472.46
10.997,460.96
11.0024,459.26
11.0083,454.45
11.0137,464.69
11.0193,468.73
11.0268,478.06
11.0335,473.39
11.0405,463.57
11.0475,458.16
11.0547,468.19
11.0611,465.89
11.0688,476.06
11.0748,477.23
11.081,480.19
11.0856,465.04
11.0894,465.63
11.0926,458.78
11.0972,459.64
11.1012,457.65
11.1064,466.79
11.112,470.27
11.118,477.58
11.1241,484.38
11.1295,487.66
11.1338,479.36
11.1371,490.07
11.1405,492.49
11.1426,482.32
11.1464,485.9
11.1501,489.79
11.1558,470.89
11.164,464.27
11.1762,479.7
11.1866,469.47
11.1973,456.33
11.2085,459.75
11.2169,442.7
11.2211,438.6
11.2267,443.8
11.2334,456.65
11.2377,455.81
11.2423,472.15
11.2483,464.35
11.2533,464.07
11.2577,467.81
11.2634,471.29
11.269,472.46
11.2746,486.03
11.2799,477.15
11.2845,481.58
11.2887,491.73
11.2925,492.95
11.2959,477.17
11.2998,487.55
11.3046,479.83
11.3088,468.73
11.312,458.14
11.3148,469.04
11.318,466.71
11.3208,465.29
11.324,463.85
11.3282,476.91
11.3321,461.86
11.3365,461.58
11.3447,469.34
11.3522,471.96
11.3596,468.49
11.3675,468.22
11.3737,458.48
11.3828,461.91
11.3921,454.27
11.4055,447.02
11.4185,450.37
11.4327,463.11
11.4407,440.72
11.4499,445.12
11.4545,456.31
11.4599,461.98
11.4655,449.58
11.4709,465.15
11.4751,445.42
11.48,431.79
11.4838,436.93
11.4861,448.49
11.4875,427.52
11.4905,424.33
11.4936,436.94
11.4971,427.79
11.5017,427.79
11.5071,440.23
11.5127,462.61
11.5175,457.5
11.5231,459.48
11.5283,438.34
11.5337,439.16
11.5391,438.08
11.5449,446.6
11.5523,454.15
11.5622,480.39
11.5712,486.35
11.5803,491.75
11.5884,491.45
11.5938,486.95
11.5974,476.9
11.602,484.29
11.6048,480.13
11.6078,468.46
11.6111,468.17
11.6133,463.85
11.6148,448.06
11.6182,450.01
11.6235,457.61
11.6303,459.88
11.6392,470.8
11.6478,478.42
11.6556,479.01
11.6628,481.37
11.6687,476.67
11.6733,469.68
11.6788,464.79
11.6832,464.5
11.688,451.19
11.6921,448.13
11.6968,444.53
11.7011,461.37
11.7051,454.3
11.709,450.37
11.7132,457.69
11.718,465.98
11.7223,447.33
11.7287,450.39
11.7336,461.98
11.741,463.12
11.748,466.57
11.7564,478.82
11.7639,480.01
11.7715,489.85
11.7775,490.45
11.7834,467.48
11.7883,456.08
11.7919,462.32
11.7961,457.49
11.8007,460.9
11.8047,479.17
11.8084,492.28
11.8129,483.91
11.8174,472.15
11.8202,464.07
11.8238,462.64
11.8283,454.15
11.8329,468.68
11.8366,480.08
11.8408,487.82
11.8477,493.84
11.8595,502.08
11.8708,476.29
11.8824,475.73
11.9001,467.31
11.9138,470.51
11.9228,469.93
11.9315,475.47
11.9398,484.63
11.9431,479.6
11.9463,480.49
11.9493,486.44
11.9524,508.67
11.9564,509.91
11.9599,525.36
11.9633,515.86
11.9661,498.22
11.9691,481.99
11.9721,471.14
11.9749,465.94
11.9783,470.28
11.9824,482.9
11.9872,493.39
11.9916,497.94
11.9952,502.85
11.998,503.45
12.0006,507.78
12.0028,508.09
12.0045,508.1
12.0065,493.4
12.0083,484.11
12.0093,485.31
12.0105,488.59
12.0126,477.91
12.0146,474.39
12.0166,479.38
12.0186,472.36
12.0208,458.28
12.0224,464.27
12.0244,489.8
12.027,495.24
12.03,501.95
12.0336,517.5
12.0382,505.04
12.0422,481.19
12.0458,480.89
12.0506,473.84
12.0553,467.19
12.0589,478.55
12.0629,495.89
12.0687,482.4
12.0729,485.07
12.0764,494.08
12.0811,489.27
12.087,478.27
12.091,487.18
12.0951,480.94
12.0999,469.53
12.1038,472.73
12.1098,457.52
12.1158,460.08
12.1225,462.65
12.1294,464.68
12.1379,458.4
12.146,490.54
12.154,477.77
12.1626,476.59
12.1701,482.79
12.1774,498.75
12.1822,481.33
12.1889,493.9
12.1954,499.07
12.202,494.22
12.212,491.81
12.2252,500.02
12.2367,486.14
12.2492,481.99
12.2626,486.76
12.2726,479.06
12.28,470.59
12.2893,479.37
12.2962,472.65
12.3016,460.26
12.3056,467.72
12.3082,459.71
12.3128,479.1
12.318,475.87
12.3266,485.93
12.3366,489.23
12.3466,507.53
12.3568,485.07
12.3682,502.93
12.3763,497.44
12.3843,483.9
12.3923,472.74
12.3977,471.87
12.4017,454.42
12.4077,468.11
12.4131,471.88
12.4191,480.98
12.4242,486.33
12.4296,499.94
12.434,481.28
12.4378,485.45
12.4429,484.57
12.4482,483.68
12.454,476.31
12.4606,486.67
12.4665,476.32
